carId, speed, brake, lap time, track position, RPM, lap count 
0,0.014653308317065239,0.0,0,0.9964627623558044,723.3598022460938,0
1,0.05633791163563728,0.732625424861908,0,0.9944997429847717,723.3598022460938,0
0,5.6796875469444785e-06,1.0,0,0.9964627623558044,2256.02294921875,0
1,5.639197115669958e-05,0.8484443426132202,0,0.9944997429847717,2256.02294921875,0
0,4.494426775636384e-06,1.0,0,0.9964627623558044,2599.798095703125,0
1,4.954185351380147e-05,0.8494101166725159,0,0.9944997429847717,2599.798095703125,0
0,1.7051340250873182e-07,1.0,0,0.9964627623558044,4002.617431640625,0
1,3.905779522028752e-05,0.8499957323074341,0,0.9944997429847717,4002.617431640625,0
0,6.892254873491765e-07,1.0,0,0.9964627623558044,4002.12841796875,0
1,3.8133504858706146e-05,0.8499976396560669,0,0.9944997429847717,4002.12841796875,0
0,9.753113090482657e-07,1.0,0,0.9964627623558044,4001.686767578125,0
1,3.7935515138087794e-05,0.8499985933303833,0,0.9944997429847717,4001.686767578125,0
0,9.55301743488235e-07,1.0,0,0.9964627623558044,4001.6328125,0
1,3.83148217224516e-05,0.8499985933303833,0,0.9944997429847717,4001.6328125,0
0,8.109259965749516e-07,1.0,0,0.9964627623558044,4001.55078125,0
1,3.8548667362192646e-05,0.8499985933303833,0,0.9944997429847717,4001.55078125,0
0,3.7741881442343583e-07,1.0,0,0.9964627623558044,4001.49169921875,0
1,3.841656871372834e-05,0.8499985933303833,0,0.9944997429847717,4001.49169921875,0
0,6.831335781498638e-07,1.0,0,0.9964627623558044,4001.444580078125,0
1,3.783935244427994e-05,0.8499985933303833,0,0.9944997429847717,4001.444580078125,0
0,4.6690990984643577e-07,1.0,0,0.9964627623558044,4001.33642578125,0
1,3.791661947616376e-05,0.8499985933303833,0,0.9944997429847717,4001.33642578125,0
0,2.936746739123919e-07,1.0,0,0.9964627623558044,4001.28564453125,0
1,3.773364733206108e-05,0.8499985933303833,0,0.9944997429847717,4001.28564453125,0
0,1.2053058071614942e-06,1.0,0,0.9964627623558044,4001.244873046875,0
1,3.8081205275375396e-05,0.8499985933303833,0,0.9944997429847717,4001.244873046875,0
0,3.073194250191591e-07,1.0,0,0.9964627623558044,4001.174560546875,0
1,3.805723099503666e-05,0.8499985933303833,0,0.9944997429847717,4001.174560546875,0
0,2.3710848040536803e-07,1.0,0,0.9964627623558044,4001.130126953125,0
1,3.7989866541465744e-05,0.8499985933303833,0,0.9944997429847717,4001.130126953125,0
0,2.7408623282099143e-07,1.0,0,0.9964627623558044,4001.101318359375,0
1,3.7765265005873516e-05,0.8499985933303833,0,0.9944997429847717,4001.101318359375,0
0,2.8976631938348874e-07,1.0,0,0.9964627623558044,4001.06591796875,0
1,3.809655754594132e-05,0.8499985933303833,0,0.9944997429847717,4001.06591796875,0
0,1.0074598044695904e-08,1.0,0,0.9964627623558044,4001.025634765625,0
1,3.808401379501447e-05,0.8499985933303833,0,0.9944997429847717,4001.025634765625,0
0,6.647967154549406e-08,1.0,0,0.9964627623558044,4000.9990234375,0
1,3.7705911381635815e-05,0.8499985933303833,0,0.9944997429847717,4000.9990234375,0
0,4.472285297651979e-07,1.0,0,0.9964627623558044,4000.901123046875,0
1,3.810046837315895e-05,0.8499985933303833,0,0.9944997429847717,4000.901123046875,0
0,4.3213398726038577e-07,1.0,0,0.9964627623558044,4000.872802734375,0
1,3.756007572519593e-05,0.8499985933303833,0,0.9944997429847717,4000.872802734375,0
0,5.347653200260538e-07,1.0,0,0.9964627623558044,4000.850341796875,0
1,3.821133213932626e-05,0.8499985933303833,0,0.9944997429847717,4000.850341796875,0
0,4.644516877760907e-07,1.0,0,0.9964627623558044,4000.828369140625,0
1,3.802292121690698e-05,0.8499985933303833,0,0.9944997429847717,4000.828369140625,0
0,5.317467639542883e-07,1.0,0,0.9964627623558044,4000.807373046875,0
1,3.753494456759654e-05,0.8499985933303833,0,0.9944997429847717,4000.807373046875,0
0,3.5285674471197126e-07,1.0,0,0.9964627623558044,4000.776611328125,0
1,3.753544297069311e-05,0.8499985933303833,0,0.9944997429847717,4000.776611328125,0
0,1.842289805153996e-07,1.0,0,0.9964627623558044,4000.70947265625,0
1,3.7920013710390776e-05,0.8499985933303833,0,0.9944997429847717,4000.70947265625,0
0,1.2199974719351303e-07,1.0,0,0.9964627623558044,4000.682373046875,0
1,3.791829658439383e-05,0.8499985933303833,0,0.9944997429847717,4000.682373046875,0
0,1.2617243783097365e-07,1.0,0,0.9964627623558044,4000.66943359375,0
1,3.7897298170719296e-05,0.8499985933303833,0,0.9944997429847717,4000.66943359375,0
0,3.051564760880865e-07,1.0,0,0.9964627623558044,4000.652099609375,0
1,3.7540041375905275e-05,0.8499985933303833,0,0.9944997429847717,4000.652099609375,0
0,1.1271436051174533e-07,1.0,0,0.9964627623558044,4000.631591796875,0
1,3.78427685063798e-05,0.8499985933303833,0,0.9944997429847717,4000.631591796875,0
0,1.434736134342529e-07,1.0,0,0.9964627623558044,4000.607666015625,0
1,3.784462751355022e-05,0.8499985933303833,0,0.9944997429847717,4000.607666015625,0
