carId, speed, brake, lap time, track position, RPM, lap count 
0,0.0,0.0,0,0.0,0.0,0
1,0.0,0.0,0,0.0,0.0,0
0,0.0005631833919323981,1.0,0,0.9964627623558044,2764.523681640625,0
1,0.0003616889880504459,0.8496293425559998,0,0.9944997429847717,2764.523681640625,0
0,5.459155363496393e-05,1.0,0,0.9964627623558044,3717.066650390625,0
1,0.0001536347990622744,0.8499748110771179,0,0.9944997429847717,3717.066650390625,0
0,2.220280839537736e-05,1.0,0,0.9964627623558044,4002.807373046875,0
1,9.512120595900342e-05,0.849994421005249,0,0.9944997429847717,4002.807373046875,0
0,1.0289575584465638e-05,1.0,0,0.9964627623558044,4002.408203125,0
1,8.343710214830935e-05,0.8499957919120789,0,0.9944997429847717,4002.408203125,0
0,4.954434643877903e-06,1.0,0,0.9964627623558044,4001.72509765625,0
1,6.352135096676648e-05,0.8499985933303833,0,0.9944997429847717,4001.72509765625,0
0,9.07708363229176e-06,1.0,0,0.9964627623558044,4001.5712890625,0
1,5.9428355598356575e-05,0.8499985933303833,0,0.9944997429847717,4001.5712890625,0
0,3.990144705312559e-06,1.0,0,0.9964627623558044,4001.4697265625,0
1,5.7181125157512724e-05,0.8499985933303833,0,0.9944997429847717,4001.4697265625,0
0,1.5705970781709766e-06,1.0,0,0.9964627623558044,4001.36572265625,0
1,5.458616578835063e-05,0.8499985933303833,0,0.9944997429847717,4001.36572265625,0
0,3.0326993964990834e-06,1.0,0,0.9964627623558044,4001.269287109375,0
1,5.1344872190384194e-05,0.8499985933303833,0,0.9944997429847717,4001.269287109375,0
0,1.8798087921823026e-06,1.0,0,0.9964627623558044,4001.11083984375,0
1,4.7796227590879425e-05,0.8499985933303833,0,0.9944997429847717,4001.11083984375,0
0,9.271096246266097e-07,1.0,0,0.9964627623558044,4001.0390625,0
1,4.572503166855313e-05,0.8499985933303833,0,0.9944997429847717,4001.0390625,0
0,1.8990024273080053e-06,1.0,0,0.9964627623558044,4000.978515625,0
1,4.445431841304526e-05,0.8499985933303833,0,0.9944997429847717,4000.978515625,0
0,6.444903419833281e-07,1.0,0,0.9964627623558044,4000.93359375,0
1,4.3232856114627793e-05,0.8499985933303833,0,0.9944997429847717,4000.93359375,0
0,5.084356189399841e-07,1.0,0,0.9964627623558044,4000.89697265625,0
1,4.2602976463967934e-05,0.8499985933303833,0,0.9944997429847717,4000.89697265625,0
