carId, speed, brake, lap time, track position, RPM, lap count 
0,0.0,0.0,0,0.0,0.0,0
1,0.0,0.0,0,0.0,0.0,0
0,0.0006940672174096107,1.0,0,0.9964627623558044,2743.03759765625,0
1,0.00036733271554112434,0.8496061563491821,0,0.9944997429847717,2743.03759765625,0
0,4.5255746954353526e-05,1.0,0,0.9964627623558044,2857.62939453125,0
1,0.00034670825698412955,0.849714994430542,0,0.9944997429847717,2857.62939453125,0
0,0.00018205837113782763,1.0,0,0.9964627623558044,3179.918212890625,0
1,0.00025344587629660964,0.8498851656913757,0,0.9944997429847717,3179.918212890625,0
0,0.00020573189249262214,1.0,0,0.9964627623558044,3301.671875,0
1,0.0002249257522635162,0.8499026298522949,0,0.9944997429847717,3301.671875,0
0,7.564714906038716e-05,1.0,0,0.9964627623558044,3602.47509765625,0
1,0.0001685547031229362,0.8499651551246643,0,0.9944997429847717,3602.47509765625,0
0,1.3989653780299705e-05,1.0,0,0.9964627623558044,3666.932861328125,0
1,0.000158707654918544,0.8499667048454285,0,0.9944997429847717,3666.932861328125,0
0,7.240574632305652e-05,1.0,0,0.9964627623558044,3724.228515625,0
1,0.00015029589121695608,0.8499687910079956,0,0.9944997429847717,3724.228515625,0
0,9.218115883413702e-05,1.0,0,0.9964627623558044,3774.3623046875,0
1,0.00014387872943188995,0.849970817565918,0,0.9944997429847717,3774.3623046875,0
0,8.318421168951318e-05,1.0,0,0.9964627623558044,3817.334228515625,0
1,0.00013834226410835981,0.8499727249145508,0,0.9944997429847717,3817.334228515625,0
0,4.715360773843713e-06,1.0,0,0.9964627623558044,3917.60205078125,0
1,0.00012672763841692358,0.8499781489372253,0,0.9944997429847717,3917.60205078125,0
0,2.8697395464405417e-05,1.0,0,0.9964627623558044,3960.573974609375,0
1,0.00012225387035869062,0.8499797582626343,0,0.9944997429847717,3960.573974609375,0
0,4.6000346628716215e-05,1.0,0,0.9964627623558044,3996.384033203125,0
1,0.0001175869329017587,0.8499811887741089,0,0.9944997429847717,3996.384033203125,0
0,5.5001379223540425e-05,1.0,0,0.9964627623558044,4003.33935546875,0
1,0.00011069941683672369,0.8499839305877686,0,0.9944997429847717,4003.33935546875,0
0,4.070185241289437e-05,1.0,0,0.9964627623558044,4003.208251953125,0
1,0.00010618953820085153,0.8499853610992432,0,0.9944997429847717,4003.208251953125,0
