carId, speed, brake, lap time, track position, RPM, lap count 
0,0.0,0.0,0,0.0,0.0,0
1,0.0,0.0,0,0.0,0.0,0
0,0.0008578880806453526,1.0,0,0.9964627623558044,2700.065673828125,0
1,0.0003800018457695842,0.8495554327964783,0,0.9944997429847717,2700.065673828125,0
0,1.7215550542459823e-05,1.0,0,0.9964627623558044,3394.777587890625,0
1,0.00020401635265443474,0.8499373197555542,0,0.9944997429847717,3394.777587890625,0
0,9.489237709203735e-05,1.0,0,0.9964627623558044,3824.49658203125,0
1,0.0001366141950711608,0.8499813675880432,0,0.9944997429847717,3824.49658203125,0
0,4.665604865294881e-05,1.0,0,0.9964627623558044,3982.06005859375,0
1,0.00011879959492944181,0.8499859571456909,0,0.9944997429847717,3982.06005859375,0
0,3.7326673918869346e-05,1.0,0,0.9964627623558044,4002.609130859375,0
1,8.742509817238897e-05,0.8499956727027893,0,0.9944997429847717,4002.609130859375,0
0,1.6094641978270374e-05,1.0,0,0.9964627623558044,4002.424072265625,0
1,8.208625513361767e-05,0.8499959111213684,0,0.9944997429847717,4002.424072265625,0
0,2.6384429929748876e-06,1.0,0,0.9964627623558044,4002.29833984375,0
1,7.825152715668082e-05,0.8499961495399475,0,0.9944997429847717,4002.29833984375,0
0,1.751083073031623e-05,1.0,0,0.9964627623558044,4002.1787109375,0
1,7.53031563363038e-05,0.8499963879585266,0,0.9944997429847717,4002.1787109375,0
0,2.148158455383964e-05,1.0,0,0.9964627623558044,4002.07958984375,0
1,7.150963938329369e-05,0.8499966859817505,0,0.9944997429847717,4002.07958984375,0
0,8.579556379118003e-06,1.0,0,0.9964627623558044,4001.868896484375,0
1,6.653278251178563e-05,0.8499976396560669,0,0.9944997429847717,4001.868896484375,0
0,4.006282779300818e-06,1.0,0,0.9964627623558044,4001.760009765625,0
1,6.372360076056793e-05,0.849997878074646,0,0.9944997429847717,4001.760009765625,0
0,9.765934919414576e-06,1.0,0,0.9964627623558044,4001.69091796875,0
1,6.162602221593261e-05,0.8499979972839355,0,0.9944997429847717,4001.69091796875,0
0,1.235642412211746e-05,1.0,0,0.9964627623558044,4001.560791015625,0
1,5.855999916093424e-05,0.8499981760978699,0,0.9944997429847717,4001.560791015625,0
0,6.079788818169618e-06,1.0,0,0.9964627623558044,4001.4697265625,0
1,5.586820043390617e-05,0.8499982953071594,0,0.9944997429847717,4001.4697265625,0
